Modenumber, Lambda (um), beta  (per um), alpha/2  (per um), k0  (per um); Thickness=1 um
6,0.5270,4.493956676185E+01,4.490909232238E-01,11.9226
6,0.5280,4.478190034049E+01,4.441640498936E-01,11.9000
6,0.5290,4.462510280969E+01,4.392486953559E-01,11.8775
6,0.5300,4.446861456801E+01,4.343502525084E-01,11.8551
6,0.5310,4.431611724286E+01,4.301111744345E-01,11.8327
6,0.5320,4.416385731733E+01,4.258875903473E-01,11.8105
6,0.5330,4.401215913951E+01,4.216762126955E-01,11.7883
6,0.5340,4.386129778017E+01,4.174743053975E-01,11.7663
6,0.5350,4.371071466983E+01,4.132870854064E-01,11.7443
6,0.5360,4.356068499960E+01,4.091117997502E-01,11.7224
6,0.5370,4.341148364312E+01,4.049457694825E-01,11.7005
6,0.5380,4.326255260206E+01,4.007941033434E-01,11.6788
6,0.5390,4.311416687583E+01,3.966541051950E-01,11.6571
6,0.5400,4.296660111975E+01,3.925231539625E-01,11.6355
6,0.5410,4.282328988140E+01,3.890367903262E-01,11.6140
6,0.5420,4.268247234437E+01,3.855424361313E-01,11.5926
6,0.5430,4.254005311295E+01,3.820770841350E-01,11.5712
6,0.5440,4.239855586572E+01,3.786177762597E-01,11.5500
6,0.5450,4.225742391121E+01,3.751694242326E-01,11.5288
6,0.5460,4.211836873897E+01,3.717168068255E-01,11.5077
6,0.5470,4.197838572366E+01,3.682864388797E-01,11.4866
6,0.5480,4.183862598521E+01,3.648679649246E-01,11.4657
6,0.5490,4.169936394944E+01,3.614588711395E-01,11.4448
6,0.5500,4.156087376269E+01,3.580567049253E-01,11.4240
6,0.5510,4.142735030184E+01,3.548012329541E-01,11.4032
6,0.5520,4.129449045793E+01,3.515531579053E-01,11.3826
6,0.5530,4.115993890451E+01,3.483323564934E-01,11.3620
6,0.5540,4.102626077151E+01,3.451168372123E-01,11.3415
6,0.5550,4.089292251574E+01,3.419110387626E-01,11.3211
6,0.5560,4.076160973620E+01,3.387008516968E-01,11.3007
6,0.5570,4.062905764234E+01,3.355133954307E-01,11.2804
6,0.5580,4.049724226860E+01,3.323321090962E-01,11.2602
6,0.5590,4.036757871357E+01,3.291454156625E-01,11.2400
6,0.5600,4.023626758270E+01,3.259842817538E-01,11.2200
6,0.5610,4.010770848459E+01,3.235658642789E-01,11.2000
6,0.5620,3.998114856896E+01,3.211415160613E-01,11.1800
6,0.5630,3.985516132906E+01,3.187227444962E-01,11.1602
6,0.5640,3.972750994045E+01,3.163273097741E-01,11.1404
6,0.5650,3.960070348533E+01,3.139350378198E-01,11.1207
6,0.5660,3.947418899976E+01,3.115502725340E-01,11.1010
6,0.5670,3.934966843803E+01,3.091595639215E-01,11.0815
6,0.5680,3.922415512754E+01,3.067863761941E-01,11.0619
6,0.5690,3.909879385247E+01,3.044215832294E-01,11.0425
6,0.5700,3.897582115744E+01,3.020477610203E-01,11.0231
6,0.5710,3.885576367097E+01,2.997084160805E-01,11.0038
6,0.5720,3.873467770230E+01,2.973862476326E-01,10.9846
6,0.5730,3.861391719749E+01,2.950706956651E-01,10.9654
6,0.5740,3.849702438165E+01,2.927347550851E-01,10.9463
6,0.5750,3.837674249645E+01,2.904336672215E-01,10.9273
6,0.5760,3.825909386426E+01,2.881216032950E-01,10.9083
6,0.5770,3.813974040991E+01,2.858312630909E-01,10.8894
6,0.5780,3.802274090778E+01,2.835320903685E-01,10.8706
6,0.5790,3.790404113286E+01,2.812543290499E-01,10.8518
6,0.5800,3.778796503772E+01,2.789657673182E-01,10.8331
6,0.5810,3.767196460527E+01,2.769021172867E-01,10.8144
6,0.5820,3.755829904503E+01,2.748293462647E-01,10.7959
6,0.5830,3.744474845444E+01,2.727637669812E-01,10.7773
6,0.5840,3.733014195310E+01,2.707137942436E-01,10.7589
6,0.5850,3.721746324634E+01,2.686576981125E-01,10.7405
6,0.5860,3.710529489272E+01,2.666057686021E-01,10.7222
6,0.5870,3.699139952995E+01,2.645739720950E-01,10.7039
6,0.5880,3.687982600490E+01,2.625332274885E-01,10.6857
6,0.5890,3.676889099634E+01,2.604956092831E-01,10.6675
6,0.5900,3.665727233776E+01,2.584704196749E-01,10.6495
6,0.5910,3.654747879469E+01,2.568154197864E-01,10.6314
6,0.5920,3.643908937370E+01,2.551572255155E-01,10.6135
6,0.5930,3.633130804374E+01,2.535014280125E-01,10.5956
6,0.5940,3.622178924716E+01,2.518643146579E-01,10.5778
6,0.5950,3.611644068215E+01,2.502047603485E-01,10.5600
6,0.5960,3.600747939674E+01,2.485767380473E-01,10.5423
6,0.5970,3.590081140870E+01,2.469392891444E-01,10.5246
6,0.5980,3.579294103782E+01,2.453164773866E-01,10.5070
6,0.5990,3.568799834590E+01,2.436799456616E-01,10.4895
6,0.6000,3.558130464311E+01,2.420616802536E-01,10.4720
6,0.6010,3.547529412484E+01,2.400373851899E-01,10.4546
6,0.6020,3.537115649154E+01,2.380073213721E-01,10.4372
6,0.6030,3.526566614013E+01,2.359932009249E-01,10.4199
6,0.6040,3.516387309906E+01,2.339611872336E-01,10.4026
6,0.6050,3.505919717679E+01,2.319551524646E-01,10.3854
6,0.6060,3.495633884602E+01,2.299437686378E-01,10.3683
6,0.6070,3.485215820438E+01,2.279476973364E-01,10.3512
6,0.6080,3.475178445509E+01,2.259333574175E-01,10.3342
6,0.6090,3.464797414310E+01,2.239479239306E-01,10.3172
6,0.6100,3.454488841253E+01,2.219641870035E-01,10.3003
6,0.6110,3.444530188832E+01,2.204673797967E-01,10.2834
6,0.6120,3.434615482528E+01,2.189732295676E-01,10.2666
6,0.6130,3.424899054768E+01,2.174719124430E-01,10.2499
6,0.6140,3.414838514715E+01,2.159978272718E-01,10.2332
6,0.6150,3.405028305108E+01,2.145132095392E-01,10.2166
6,0.6160,3.395059601633E+01,2.130438449006E-01,10.2000
6,0.6170,3.385463933951E+01,2.115563394737E-01,10.1834
6,0.6180,3.375523260570E+01,2.100956123641E-01,10.1670
6,0.6190,3.365833597645E+01,2.086244014351E-01,10.1505
6,0.6200,3.356146389980E+01,2.071581867315E-01,10.1342
6,0.6210,3.346401120337E+01,2.058918465467E-01,10.1179
6,0.6220,3.337032884419E+01,2.046070333293E-01,10.1016
6,0.6230,3.327319686863E+01,2.033480555449E-01,10.0854
6,0.6240,3.317854777279E+01,2.020785215501E-01,10.0692
6,0.6250,3.308391981162E+01,2.008134816366E-01,10.0531
6,0.6260,3.298971541241E+01,1.995504569693E-01,10.0370
6,0.6270,3.289371873468E+01,1.983027859533E-01,10.0210
6,0.6280,3.279994090377E+01,1.970462142804E-01,10.0051
6,0.6290,3.270671500544E+01,1.957908149566E-01,9.9892
6,0.6300,3.261273161366E+01,1.945443888011E-01,9.9733
6,0.6310,3.252146709046E+01,1.931859594673E-01,9.9575
6,0.6320,3.242765036845E+01,1.918471905386E-01,9.9417
6,0.6330,3.233629694976E+01,1.904982971161E-01,9.9260
6,0.6340,3.224495017966E+01,1.891538255020E-01,9.9104
6,0.6350,3.215438617891E+01,1.878091945902E-01,9.8948
6,0.6360,3.206164475938E+01,1.864816315783E-01,9.8792
6,0.6370,3.197110343450E+01,1.851455745993E-01,9.8637
6,0.6380,3.187929899637E+01,1.838211102462E-01,9.8483
6,0.6390,3.179032414392E+01,1.824846004912E-01,9.8328
6,0.6400,3.169954331678E+01,1.811627061709E-01,9.8175
6,0.6410,3.161082208214E+01,1.798508127359E-01,9.8022
6,0.6420,3.152081654798E+01,1.785503240960E-01,9.7869
6,0.6430,3.143260261687E+01,1.772437514419E-01,9.7717
6,0.6440,3.134657993686E+01,1.759289437825E-01,9.7565
6,0.6450,3.125544007089E+01,1.746468574127E-01,9.7414
6,0.6460,3.116796214714E+01,1.733482269780E-01,9.7263
6,0.6470,3.108077062927E+01,1.720519761611E-01,9.7113
6,0.6480,3.099395486127E+01,1.707575898408E-01,9.6963
6,0.6490,3.090712618757E+01,1.694671834753E-01,9.6813
6,0.6500,3.081915299383E+01,1.681868862713E-01,9.6664
6,0.6510,3.073368717403E+01,1.669802687841E-01,9.6516
6,0.6520,3.064680132037E+01,1.657850047373E-01,9.6368
6,0.6530,3.056361473600E+01,1.645733821489E-01,9.6220
6,0.6540,3.047875031559E+01,1.633744541935E-01,9.6073
6,0.6550,3.039271986905E+01,1.621853261172E-01,9.5926
6,0.6560,3.030685209635E+01,1.609988144453E-01,9.5780
6,0.6570,3.022462232971E+01,1.597965140230E-01,9.5634
6,0.6580,3.013891360205E+01,1.586161073562E-01,9.5489
6,0.6590,3.005563403017E+01,1.574263501972E-01,9.5344
6,0.6600,2.997232022465E+01,1.562402245973E-01,9.5200
6,0.6610,2.988829404167E+01,1.552711683417E-01,9.5056
6,0.6620,2.980794757534E+01,1.542860939067E-01,9.4912
6,0.6630,2.972412439583E+01,1.533220847010E-01,9.4769
6,0.6640,2.964270540913E+01,1.523486918841E-01,9.4626
6,0.6650,2.956125071327E+01,1.513785116472E-01,9.4484
6,0.6660,2.948015952976E+01,1.504094734311E-01,9.4342
6,0.6670,2.939723558840E+01,1.494527309395E-01,9.4201
6,0.6680,2.931645541647E+01,1.484880089989E-01,9.4060
6,0.6690,2.923437909457E+01,1.475327554638E-01,9.3919
6,0.6700,2.915507233096E+01,1.465664255673E-01,9.3779
6,0.6710,2.907393058160E+01,1.455167989279E-01,9.3639
6,0.6720,2.899251912221E+01,1.444714468098E-01,9.3500
6,0.6730,2.891284555331E+01,1.434203575617E-01,9.3361
6,0.6740,2.883173540495E+01,1.423792894603E-01,9.3222
6,0.6750,2.875237467451E+01,1.413324501055E-01,9.3084
6,0.6760,2.867183099680E+01,1.402942717634E-01,9.2947
6,0.6770,2.859302745890E+01,1.392504036051E-01,9.2809
6,0.6780,2.851462390651E+01,1.382074271222E-01,9.2672
6,0.6790,2.843433526172E+01,1.371763593366E-01,9.2536
6,0.6800,2.835465285326E+01,1.361450754260E-01,9.2400
6,0.6810,2.827573289118E+01,1.352695575754E-01,9.2264
6,0.6820,2.820134496066E+01,1.343749244430E-01,9.2129
6,0.6830,2.812167813071E+01,1.335079692921E-01,9.1994
6,0.6840,2.804529394685E+01,1.326278894124E-01,9.1859
6,0.6850,2.796630856458E+01,1.317625546278E-01,9.1725
6,0.6860,2.789095470269E+01,1.308825455271E-01,9.1592
6,0.6870,2.781301272500E+01,1.300171080752E-01,9.1458
6,0.6880,2.773743990191E+01,1.291429905644E-01,9.1325
6,0.6890,2.765837826159E+01,1.282874643370E-01,9.1193
6,0.6900,2.758460611625E+01,1.274097587003E-01,9.1061
6,0.6910,2.751068461675E+01,1.265770993553E-01,9.0929
6,0.6920,2.743543698308E+01,1.257527870680E-01,9.0797
6,0.6930,2.736190699717E+01,1.249228288307E-01,9.0666
6,0.6940,2.728869146947E+01,1.240936726843E-01,9.0536
6,0.6950,2.721731415462E+01,1.232584094543E-01,9.0406
6,0.6960,2.714243992833E+01,1.224411797909E-01,9.0276
6,0.6970,2.706993022034E+01,1.216154346046E-01,9.0146
6,0.6980,2.699734141198E+01,1.207922117838E-01,9.0017
6,0.6990,2.692512409528E+01,1.199694741953E-01,8.9888
6,0.7000,2.685100296137E+01,1.191573138906E-01,8.9760
6,0.7010,2.677834044280E+01,1.185661179168E-01,8.9632
6,0.7020,2.670271248562E+01,1.179899091553E-01,8.9504
6,0.7030,2.663220365775E+01,1.173929432546E-01,8.9377
6,0.7040,2.655820176311E+01,1.168132352089E-01,8.9250
6,0.7050,2.648478443781E+01,1.162327700020E-01,8.9123
6,0.7060,2.641141728141E+01,1.156538879077E-01,8.8997
6,0.7070,2.634165436741E+01,1.150610472215E-01,8.8871
6,0.7080,2.626689196781E+01,1.144918385811E-01,8.8746
6,0.7090,2.619395165482E+01,1.139164323470E-01,8.8620
6,0.7100,2.612309844123E+01,1.133337158473E-01,8.8496
6,0.7110,2.605339955203E+01,1.127984945955E-01,8.8371
6,0.7120,2.598249969741E+01,1.122701454742E-01,8.8247
6,0.7130,2.591328014320E+01,1.117361977795E-01,8.8123
6,0.7140,2.584259242787E+01,1.112102296962E-01,8.8000
6,0.7150,2.577536811259E+01,1.106710102397E-01,8.7877
6,0.7160,2.570489676949E+01,1.101473725000E-01,8.7754
6,0.7170,2.563662761324E+01,1.096159136128E-01,8.7632
6,0.7180,2.556663654150E+01,1.090934221259E-01,8.7510
6,0.7190,2.550021962731E+01,1.085572877071E-01,8.7388
6,0.7200,2.543030360169E+01,1.080376435579E-01,8.7266
6,0.7210,2.536099984802E+01,1.072383567473E-01,8.7145
6,0.7220,2.529168206235E+01,1.064408557620E-01,8.7025
6,0.7230,2.522594029114E+01,1.056300808860E-01,8.6904
6,0.7240,2.515670653851E+01,1.048356820041E-01,8.6784
6,0.7250,2.508802186117E+01,1.040406640788E-01,8.6665
6,0.7260,2.501937453975E+01,1.032471483965E-01,8.6545
6,0.7270,2.495240861703E+01,1.024483629996E-01,8.6426
6,0.7280,2.488573032252E+01,1.016500827602E-01,8.6307
6,0.7290,2.481770888649E+01,1.008589294046E-01,8.6189
6,0.7300,2.475149537075E+01,1.000620556398E-01,8.6071
6,0.7310,2.468399324328E+01,9.938145016224E-02,8.5953
6,0.7320,2.461854558882E+01,9.869407437395E-02,8.5836
6,0.7330,2.455352184849E+01,9.800652276827E-02,8.5719
6,0.7340,2.448764111870E+01,9.732388844000E-02,8.5602
6,0.7350,2.442354628432E+01,9.663564955741E-02,8.5486
6,0.7360,2.435533783822E+01,9.596512142381E-02,8.5369
6,0.7370,2.428816518601E+01,9.529187376160E-02,8.5254
6,0.7380,2.422454020317E+01,9.460612825060E-02,8.5138
6,0.7390,2.416006967170E+01,9.392513319330E-02,8.5023
6,0.7400,2.409437175504E+01,9.325030187004E-02,8.4908
6,0.7410,2.403033276900E+01,9.261569240485E-02,8.4793
6,0.7420,2.396662987427E+01,9.198115652946E-02,8.4679
6,0.7430,2.390100707921E+01,9.135531489522E-02,8.4565
6,0.7440,2.383592452941E+01,9.072869414655E-02,8.4451
6,0.7450,2.377087244709E+01,9.010323430268E-02,8.4338
6,0.7460,2.370935783636E+01,8.946568348328E-02,8.4225
6,0.7470,2.364258419844E+01,8.884925021336E-02,8.4112
6,0.7480,2.357648454693E+01,8.823146414759E-02,8.4000
6,0.7490,2.351630479989E+01,8.759279474338E-02,8.3888
6,0.7500,2.345086018429E+01,8.697499934320E-02,8.3776
6,0.7510,2.338738563605E+01,8.626665852572E-02,8.3664
6,0.7520,2.332480377977E+01,8.555624701078E-02,8.3553
6,0.7530,2.326398940558E+01,8.484060916486E-02,8.3442
6,0.7540,2.320056332572E+01,8.413571513319E-02,8.3331
6,0.7550,2.313766081891E+01,8.343007770710E-02,8.3221
6,0.7560,2.307477319474E+01,8.272553256117E-02,8.3111
6,0.7570,2.301353521624E+01,8.201623377424E-02,8.3001
6,0.7580,2.295256118878E+01,8.130717493335E-02,8.2892
6,0.7590,2.289022971957E+01,8.060406198381E-02,8.2782
6,0.7600,2.282967404309E+01,7.989582204308E-02,8.2673
6,0.7610,2.276723945386E+01,7.937807473544E-02,8.2565
6,0.7620,2.270533137775E+01,7.885949683089E-02,8.2457
6,0.7630,2.264348827269E+01,7.834169182991E-02,8.2348
6,0.7640,2.258511240798E+01,7.781292431146E-02,8.2241
6,0.7650,2.252148353942E+01,7.730325069899E-02,8.2133
6,0.7660,2.245851470476E+01,7.679222947961E-02,8.2026
6,0.7670,2.240143406786E+01,7.626206958556E-02,8.1919
6,0.7680,2.233909481507E+01,7.575080067782E-02,8.1812
6,0.7690,2.227816525095E+01,7.523567083502E-02,8.1706
6,0.7700,2.221811729116E+01,7.471850022334E-02,8.1600
6,0.7710,2.216033276529E+01,7.431849593981E-02,8.1494
6,0.7720,2.209843902250E+01,7.393314789106E-02,8.1388
6,0.7730,2.203755055706E+01,7.354527421266E-02,8.1283
6,0.7740,2.198016215969E+01,7.314658663737E-02,8.1178
6,0.7750,2.192015972382E+01,7.275746228120E-02,8.1073
6,0.7760,2.186066637313E+01,7.236748289629E-02,8.0969
6,0.7770,2.180117546113E+01,7.197832443219E-02,8.0865
6,0.7780,2.174331538131E+01,7.158461526975E-02,8.0761
6,0.7790,2.168421247750E+01,7.119582471458E-02,8.0657
6,0.7800,2.162673214482E+01,7.080252710813E-02,8.0554
6,0.7810,2.156987861897E+01,7.017282101519E-02,8.0451
6,0.7820,2.150902909103E+01,6.955692636952E-02,8.0348
6,0.7830,2.145044095892E+01,6.893447702397E-02,8.0245
6,0.7840,2.139360737288E+01,6.830721050926E-02,8.0143
6,0.7850,2.133488998171E+01,6.768675990562E-02,8.0041
6,0.7860,2.127668355613E+01,6.706544343301E-02,7.9939
6,0.7870,2.121848242279E+01,6.644485833184E-02,7.9837
6,0.7880,2.116014481673E+01,6.582542822373E-02,7.9736
6,0.7890,2.110231677253E+01,6.520513060755E-02,7.9635
6,0.7900,2.104449288653E+01,6.458553074736E-02,7.9534
6,0.7910,2.098653147891E+01,6.411826822580E-02,7.9433
6,0.7920,2.092907824018E+01,6.365013613222E-02,7.9333
6,0.7930,2.087162804593E+01,6.318267200195E-02,7.9233
6,0.7940,2.081403930398E+01,6.271628972921E-02,7.9133
6,0.7950,2.075695734848E+01,6.224903518792E-02,7.9034
6,0.7960,2.069987734367E+01,6.178242388035E-02,7.8934
6,0.7970,2.064265778752E+01,6.131686332650E-02,7.8835
6,0.7980,2.058594364564E+01,6.085042810192E-02,7.8737
6,0.7990,2.052923038024E+01,6.038461129755E-02,7.8638
6,0.8000,2.047237658192E+01,5.991981394754E-02,7.8540
6,0.8010,2.041654060821E+01,5.946190254805E-02,7.8442
6,0.8020,2.036064164746E+01,5.900475805389E-02,7.8344
6,0.8030,2.030460469874E+01,5.854858144593E-02,7.8246
6,0.8040,2.024907402562E+01,5.809150578405E-02,7.8149
6,0.8050,2.019352548794E+01,5.763503672784E-02,7.8052
6,0.8060,2.013783801501E+01,5.717950468657E-02,7.7955
6,0.8070,2.008265553904E+01,5.672307207151E-02,7.7859
6,0.8080,2.002745419865E+01,5.626722068758E-02,7.7762
6,0.8090,1.997572033082E+01,5.580219631153E-02,7.7666
6,0.8100,1.991727552110E+01,5.535642795326E-02,7.7570
6,0.8110,1.986241819982E+01,5.493848396781E-02,7.7475
6,0.8120,1.980742011004E+01,5.452142333934E-02,7.7379
6,0.8130,1.975292448631E+01,5.410346706718E-02,7.7284
6,0.8140,1.969840805268E+01,5.368605028046E-02,7.7189
6,0.8150,1.964374996389E+01,5.326948838681E-02,7.7094
6,0.8160,1.958959308844E+01,5.285202960899E-02,7.7000
6,0.8170,1.953541445683E+01,5.243508694208E-02,7.6906
6,0.8180,1.948109330294E+01,5.201897047942E-02,7.6812
6,0.8190,1.942392559749E+01,5.161084657460E-02,7.6718
6,0.8200,1.937342824768E+01,5.118543441244E-02,7.6624
6,0.8210,1.931770491137E+01,5.082099415617E-02,7.6531
6,0.8220,1.926265400992E+01,5.045517352499E-02,7.6438
6,0.8230,1.920888839088E+01,5.008638741632E-02,7.6345
6,0.8240,1.915561404818E+01,4.971673220295E-02,7.6252
6,0.8250,1.910232890052E+01,4.934751261164E-02,7.6160
6,0.8260,1.904715775344E+01,4.898354015187E-02,7.6068
6,0.8270,1.899086992841E+01,4.862276888931E-02,7.5976
6,0.8280,1.894298744012E+01,4.824088885724E-02,7.5884
6,0.8290,1.888666393673E+01,4.788090603940E-02,7.5792
6,0.8300,1.883218281787E+01,4.751655858975E-02,7.5701
6,0.8310,1.877929588015E+01,4.716020325088E-02,7.5610
6,0.8320,1.872355197125E+01,4.681134105936E-02,7.5519
6,0.8330,1.867446503000E+01,4.644619149135E-02,7.5428
6,0.8340,1.861868940363E+01,4.609802329597E-02,7.5338
6,0.8350,1.856647803374E+01,4.574132675129E-02,7.5248
6,0.8360,1.851264824457E+01,4.538892624091E-02,7.5158
6,0.8370,1.845891827984E+01,4.503656141718E-02,7.5068
6,0.8380,1.840677170929E+01,4.468062423385E-02,7.4978
6,0.8390,1.835178339032E+01,4.433185092522E-02,7.4889
6,0.8400,1.830343436241E+01,4.396734450653E-02,7.4800
6,0.8410,1.824879518646E+01,4.361676666060E-02,7.4711
6,0.8420,1.819776957114E+01,4.325778516078E-02,7.4622
6,0.8430,1.814653925649E+01,4.289955598844E-02,7.4534
6,0.8440,1.809406093524E+01,4.254451414054E-02,7.4445
6,0.8450,1.804502035749E+01,4.218164541680E-02,7.4357
6,0.8460,1.799088875239E+01,4.183090261240E-02,7.4269
6,0.8470,1.793858589587E+01,4.147607920907E-02,7.4182
6,0.8480,1.788786440618E+01,4.111780481840E-02,7.4094
6,0.8490,1.783428725133E+01,4.076627308334E-02,7.4007
6,0.8500,1.778733831727E+01,4.039981165172E-02,7.3920
6,0.8510,1.773371414725E+01,4.004648379583E-02,7.3833
6,0.8520,1.768363534361E+01,3.968530366711E-02,7.3746
6,0.8530,1.763193560498E+01,3.932793031194E-02,7.3660
6,0.8540,1.758032778536E+01,3.897048931489E-02,7.3574
6,0.8550,1.753029082080E+01,3.860971630212E-02,7.3488
6,0.8560,1.747741350552E+01,3.825532112925E-02,7.3402
6,0.8570,1.743114715061E+01,3.788662319392E-02,7.3316
6,0.8580,1.737820605381E+01,3.753258898183E-02,7.3231
6,0.8590,1.732881711140E+01,3.717098190416E-02,7.3145
6,0.8600,1.727607085801E+01,3.681666709813E-02,7.3060
6,0.8610,1.722551293039E+01,3.650336313959E-02,7.2975
6,0.8620,1.717829434182E+01,3.618313075223E-02,7.2891
6,0.8630,1.712804876466E+01,3.586941706664E-02,7.2806
6,0.8640,1.707949227139E+01,3.555228305537E-02,7.2722
6,0.8650,1.702931255843E+01,3.523863649572E-02,7.2638
6,0.8660,1.697921863914E+01,3.492489260717E-02,7.2554
6,0.8670,1.693068621892E+01,3.460802849264E-02,7.2470
6,0.8680,1.687931381060E+01,3.429703618542E-02,7.2387
6,0.8690,1.683453211816E+01,3.397275979576E-02,7.2304
6,0.8700,1.678309100337E+01,3.366201983058E-02,7.2221
6,0.8710,1.673482219918E+01,3.333546233083E-02,7.2138
6,0.8720,1.668320722438E+01,3.301560771646E-02,7.2055
6,0.8730,1.663513208428E+01,3.268877816419E-02,7.1972
6,0.8740,1.658370500456E+01,3.236855802495E-02,7.1890
6,0.8750,1.653409055813E+01,3.204479139927E-02,7.1808
6,0.8760,1.648457575045E+01,3.172083885586E-02,7.1726
6,0.8770,1.643600938969E+01,3.139507307782E-02,7.1644
6,0.8780,1.638409315121E+01,3.107567491914E-02,7.1562
6,0.8790,1.633657364652E+01,3.074791128031E-02,7.1481
6,0.8800,1.628570479049E+01,3.042642935805E-02,7.1400
6,0.8810,1.623875203529E+01,3.015405115217E-02,7.1319
6,0.8820,1.618840241032E+01,2.988800207800E-02,7.1238
6,0.8830,1.613985789909E+01,2.961861562029E-02,7.1157
6,0.8840,1.609140819680E+01,2.934906296609E-02,7.1077
6,0.8850,1.604390087493E+01,2.907780285427E-02,7.0996
6,0.8860,1.599450794405E+01,2.880995270292E-02,7.0916
6,0.8870,1.594657266305E+01,2.853945623482E-02,7.0836
6,0.8880,1.589821567442E+01,2.826969708030E-02,7.0757
6,0.8890,1.584873376157E+01,2.800189463482E-02,7.0677
6,0.8900,1.580227165965E+01,2.772872707439E-02,7.0598
6,0.8910,1.575296379126E+01,2.745320630152E-02,7.0518
6,0.8920,1.570521183697E+01,2.717490350405E-02,7.0439
6,0.8930,1.565753945538E+01,2.689640369175E-02,7.0360
6,0.8940,1.560970219658E+01,2.661811787240E-02,7.0282
6,0.8950,1.556245901904E+01,2.633874635023E-02,7.0203
6,0.8960,1.551333196575E+01,2.606246537805E-02,7.0125
6,0.8970,1.546600255738E+01,2.578305636813E-02,7.0047
6,0.8980,1.541876488305E+01,2.550340139709E-02,6.9969
6,0.8990,1.537246426011E+01,2.522210802402E-02,6.9891
6,0.9000,1.531957587850E+01,2.495145472193E-02,6.9813
6,0.9010,1.527759253689E+01,2.472227380437E-02,6.9736
6,0.9020,1.522726680159E+01,2.450657635633E-02,6.9658
6,0.9030,1.518032711963E+01,2.428535647024E-02,6.9581
6,0.9040,1.513127960388E+01,2.406743987444E-02,6.9504
6,0.9050,1.508522749856E+01,2.384469156265E-02,6.9427
6,0.9060,1.503720606688E+01,2.362499117594E-02,6.9351
6,0.9070,1.499046978604E+01,2.340319282472E-02,6.9274
6,0.9080,1.494260905071E+01,2.318306532915E-02,6.9198
6,0.9090,1.489458823865E+01,2.296308151851E-02,6.9122
6,0.9100,1.485005883447E+01,2.273763681408E-02,6.9046
6,0.9110,1.479891492428E+01,2.252475620150E-02,6.8970
6,0.9120,1.475430045285E+01,2.230181828160E-02,6.8895
6,0.9130,1.470514832415E+01,2.208563107576E-02,6.8819
6,0.9140,1.465924811729E+01,2.186443084801E-02,6.8744
6,0.9150,1.461427906551E+01,2.164174783223E-02,6.8669
6,0.9160,1.456304951847E+01,2.142818126501E-02,6.8594
6,0.9170,1.451713858597E+01,2.120661662014E-02,6.8519
6,0.9180,1.447010360191E+01,2.098655557868E-02,6.8444
6,0.9190,1.442290712906E+01,2.076656906801E-02,6.8370
6,0.9200,1.438004858922E+01,2.054021520883E-02,6.8295
6,0.9210,1.432744611939E+01,2.032230670322E-02,6.8221
6,0.9220,1.428563154826E+01,2.008889310021E-02,6.8147
6,0.9230,1.423757327577E+01,1.986409552322E-02,6.8074
6,0.9240,1.419275604791E+01,1.963456823398E-02,6.8000
6,0.9250,1.414800926910E+01,1.940476542939E-02,6.7926
6,0.9260,1.410163735422E+01,1.917698727337E-02,6.7853
6,0.9270,1.405875264188E+01,1.894427715375E-02,6.7780
6,0.9280,1.400840914000E+01,1.872137449378E-02,6.7707
6,0.9290,1.396809458750E+01,1.848485012825E-02,6.7634
6,0.9300,1.391875998983E+01,1.826004652832E-02,6.7561
6,0.9310,1.387250707510E+01,1.806892683874E-02,6.7489
6,0.9320,1.382803346059E+01,1.787532877739E-02,6.7416
6,0.9330,1.377867053643E+01,1.768785441195E-02,6.7344
6,0.9340,1.373265553571E+01,1.749586330508E-02,6.7272
6,0.9350,1.369016859441E+01,1.729921781673E-02,6.7200
6,0.9360,1.363933924259E+01,1.711290224586E-02,6.7128
6,0.9370,1.359029488653E+01,1.692406279778E-02,6.7056
6,0.9380,1.354774256106E+01,1.672692779863E-02,6.6985
6,0.9390,1.350067162662E+01,1.653517223128E-02,6.6914
6,0.9400,1.345186429764E+01,1.634527268491E-02,6.6842
6,0.9410,1.340809881154E+01,1.613534753799E-02,6.6771
6,0.9420,1.336320801430E+01,1.592652295153E-02,6.6700
6,0.9430,1.331488159407E+01,1.572147908231E-02,6.6630
6,0.9440,1.327655129622E+01,1.550439096174E-02,6.6559
6,0.9450,1.322837483095E+01,1.529855317248E-02,6.6489
6,0.9460,1.317942268618E+01,1.509322731963E-02,6.6418
6,0.9470,1.314046057944E+01,1.487617958231E-02,6.6348
6,0.9480,1.309250858010E+01,1.466903080366E-02,6.6278
6,0.9490,1.304788916337E+01,1.445778936850E-02,6.6208
6,0.9500,1.300503702936E+01,1.424428441737E-02,6.6139
6,0.9510,1.295730818155E+01,1.407689603685E-02,6.6069
6,0.9520,1.290795393812E+01,1.391095844375E-02,6.6000
6,0.9530,1.286681861835E+01,1.373590365739E-02,6.5931
6,0.9540,1.282281437120E+01,1.356369424451E-02,6.5861
6,0.9550,1.277538138297E+01,1.339482609055E-02,6.5793
6,0.9560,1.273127550897E+01,1.322217554689E-02,6.5724
6,0.9570,1.268893349500E+01,1.304744177841E-02,6.5655
6,0.9580,1.264172067712E+01,1.287742738336E-02,6.5586
6,0.9590,1.259288396592E+01,1.270870610610E-02,6.5518
6,0.9600,1.255570642056E+01,1.252795538792E-02,6.5450
6,0.9610,1.250379187740E+01,1.236669801986E-02,6.5382
6,0.9620,1.246009548234E+01,1.219695034985E-02,6.5314
